[ 2017-10-01T13:01:37+08:00 ] /index.php/article/index/id/161 | INFO: Tag[ route_check ] --START--
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | INFO: Run ParseTemplate Behavior [ RunTime:0.013357s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013395s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | INFO: Tag[ view_filter ] --START--
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | INFO: Run ContentReplace Behavior [ RunTime:0.000482s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | INFO: Run TokenBuild Behavior [ RunTime:0.000486s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000255s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | INFO: Run ShowRuntime Behavior [ RunTime:0.000398s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001735s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | INFO: Tag[ view_end ] --START--
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000371s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/5 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000402s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | INFO: Tag[ route_check ] --START--
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | INFO: Run CheckRoute Behavior [ RunTime:0.000650s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000758s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | INFO: Tag[ app_begin ] --START--
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000456s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000492s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | SQL: SHOW COLUMNS FROM `think_article` [ RunTime:0.001857s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | SQL: SELECT COUNT(*) AS tp_count FROM `think_article` WHERE ( `type` = '24' ) LIMIT 1   [ RunTime:0.001372s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8] Use of undefined constant TIFAWEB_DSWJCMS - assumed 'TIFAWEB_DSWJCMS' Page.class.php 第 101 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | SQL: SELECT * FROM `think_article` WHERE ( `type` = '24' ) ORDER BY time desc LIMIT 50,10   [ RunTime:0.014843s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | SQL: SHOW COLUMNS FROM `think_article_type` [ RunTime:0.001863s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | SQL: SELECT * FROM `think_article_type` WHERE ( `id` = '24' ) LIMIT 1   [ RunTime:0.001383s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | SQL: SELECT `id`,`images`,`title` FROM `think_article` ORDER BY hits desc,time desc LIMIT 5   [ RunTime:0.001349s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | SQL: select * from think_article_type where status=1 order by rand() limit 9 [ RunTime:0.001589s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | INFO: Tag[ view_template ] --START--
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | INFO: Run LocationTemplate Behavior [ RunTime:0.000425s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000457s ]
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | INFO: Tag[ view_parse ] --START--
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T13:01:51+08:00 ] /index.php/articletype/index/id/24/p/6 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
